r_def,loc,mun,est,est_d,ageb,t_loc,cd_a,ent,con,upm,d_sem,n_pro_viv,v_sel,n_hog,h_mud,n_ent,per,n_ren,c_res,par_c,sex,eda,nac_dia,nac_mes,nac_anio,l_nac_c,cs_p12,cs_p13_1,cs_p13_2,cs_p14_c,cs_p15,cs_p16,cs_p17,n_hij,e_con,cs_ad_mot,cs_p20_des,cs_ad_des,cs_nr_mot,cs_p22_des,cs_nr_ori,ur,zona,salario,fac,clase1,clase2,clase3,pos_ocu,seg_soc,rama,c_ocu11c,ing7c,dur9c,emple7c,medica5c,buscar5c,rama_est1,rama_est2,dur_est,ambito1,ambito2,tue1,tue2,tue3,busqueda,d_ant_lab,d_cexp_est,dur_des,sub_o,s_clasifi,remune2c,pre_asa,tip_con,dispo,nodispo,c_inac5c,pnea_est,niv_ins,eda5c,eda7c,eda12c,eda19c,hij5c,domestico,anios_esc,hrsocup,ingocup,ing_x_hrs,tpg_p8a,tcco,cp_anoc,imssissste,ma48me1sm,p14apoyos,scian,t_tra,emp_ppal,tue_ppal,trans_ppal,mh_fil2,mh_col,sec_ins
0,1,87,40,821,0,1,81,30,5089,959,502,12,1,1,0,1,105,2,1,301,2,20,16,4,1984,30,1,7,2,3551,3,2,1,0,6,,, ,,, ,2,3,1322,818,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,4,1,2,2,7,1,7,14,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,32,819,0,1,81,30,5095,486,503,69,4,1,0,1,105,1,1,101,2,49,19,6,1955,30,1,7,4,4031,3,1,2,3,2,,, ,,, ,2,3,1322,671,1,1,1,1,1,4,2,5,4,2,3,4,3,9,3,2,4,2,4,1,2,0,0,0,0,0,1,1,3,0,0,0,0,4,3,4,7,12,3,3,16,30,10000,77.51938,0,0,0,2,0,2,15,1,2,2,0,3,2,7
0,1,87,21,815,0,1,81,30,5020,82,201,0,1,1,0,4,105,1,1,101,1,54,23,7,1950,30,1,2,6,, , ,2,,5,,, ,,, ,2,3,1322,958,1,1,1,3,2,2,5,4,6,1,1,4,2,3,4,2,2,3,5,0,2,0,0,0,1,2,0,0,0,0,0,0,0,2,3,5,8,13,0,3,6,40,4300,25,0,0,1,4,0,2,5,1,1,1,0,1,7,8
0,1,87,22,816,0,1,81,30,5021,692,201,0,4,1,0,4,105,2,1,201,2,37,2,12,1967,30,1,3,3,, , ,2,2,1,,, ,,, ,2,3,1322,635,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,3,3,2,3,5,10,2,8,9,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,31,818,0,1,81,30,5022,650,201,0,2,1,0,4,105,3,1,301,1,20,24,10,1984,30,1,3,3,, , ,2,,6,,, ,,, ,2,3,1322,605,1,1,1,3,2,2,5,1,8,1,1,4,2,3,5,2,3,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,7,0,3,9,72,774,2.5,0,2,1,4,1,2,5,1,1,1,0,1,7,8
0,1,87,32,819,0,1,81,30,5023,270,201,0,2,1,0,4,105,3,1,301,1,50,14,7,1954,21,1,7,5,3741,3,1,2,,5,,, ,,, ,2,3,1322,659,1,1,1,3,2,3,6,4,4,2,1,4,3,5,3,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,8,13,0,3,17,29,4300,34.48276,0,0,1,4,0,2,7,1,1,1,0,1,7,8
0,1,87,40,821,0,1,81,30,5033,828,203,0,1,1,0,4,105,1,1,101,1,56,28,7,1948,30,1,8,3,5410, ,1,2,,5,,, ,,, ,2,3,1322,802,1,1,1,2,2,4,1,5,3,2,1,4,3,9,3,2,3,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,9,14,0,2,19,20,11000,127.90698,0,0,0,4,0,2,16,2,2,2,0,3,6,4
0,1,87,33,820,0,1,81,30,5035,694,203,0,4,1,0,4,105,4,1,301,1,18,24,8,1986,30,1,4,3,, , ,2,,6,,, ,,, ,2,3,1322,650,1,1,1,1,2,7,6,1,5,2,1,4,4,0,4,2,8,4,0,0,2,0,0,0,0,0,2,2,5,0,0,0,0,4,1,1,1,6,0,3,12,35,600,3.98671,0,2,0,4,0,2,21,1,1,2,0,3,3,11
0,1,87,23,817,0,1,81,30,5040,361,301,82,3,1,0,3,105,3,1,301,1,5,14,10,1999,30,2,1,1,, , ,1,, ,,, ,,, ,2,3,1322,853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,87,23,817,0,1,81,30,5044,915,302,77,5,1,0,3,105,1,1,101,1,59,28,4,1945,30,1,2,1,, , ,2,,5,,, ,,, ,2,3,1322,855,1,1,1,1,1,4,4,4,6,6,3,4,3,11,4,2,7,2,4,1,2,0,0,0,0,0,1,1,3,0,0,0,0,1,3,5,9,14,0,3,1,40,4272,24.83721,0,0,0,1,0,2,20,1,2,2,0,3,2,5
0,1,87,33,820,0,1,81,30,5064,794,402,67,4,1,0,2,105,5,1,301,1,22,6,3,1982,30,1,4,1,, , ,1,,5,,, ,,, ,2,3,1322,794,1,1,1,1,1,4,8,1,4,4,3,4,3,6,3,2,4,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,3,1,2,2,7,0,3,10,27,1290,11.11111,0,0,0,1,0,2,18,2,2,2,0,3,2,2
0,1,87,23,817,0,1,81,30,5066,244,402,118,4,1,0,2,105,2,1,201,2,30,16,10,1974,30,1,7,4,4131,3,1,2,1,5,,, ,,, ,2,3,1322,713,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,4,2,3,4,9,2,8,16,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,31,818,0,1,81,30,5071,899,403,6,1,1,0,2,105,3,1,603,1,37,24,12,1967,30,1,3,3,, , ,2,,6,,, ,,, ,2,3,1322,655,1,1,1,1,1,4,4,4,6,6,3,4,3,11,4,2,7,2,4,1,2,0,0,0,0,0,1,1,3,0,0,0,0,3,2,3,5,10,0,3,9,40,5400,31.39535,0,0,0,2,0,2,20,1,2,2,0,3,2,5
0,1,87,31,818,0,1,81,30,5071,899,403,42,3,1,0,2,105,2,1,201,2,38,4,6,1966,30,1,4,3,, , ,2,2,5,,, ,,, ,2,3,1322,655,1,1,1,1,1,2,6,2,7,6,3,4,2,3,5,2,6,1,1,0,2,0,0,0,0,0,1,1,2,0,0,0,0,4,2,3,5,10,2,3,12,54,2160,9.30233,0,3,0,1,0,2,5,1,2,2,0,3,2,2
0,1,87,32,819,0,1,81,30,5078,817,501,116,4,1,0,1,105,2,1,201,2,61,28,2,1943,30,1,3,3,, , ,2,4,5,,, ,,, ,2,3,1322,561,1,1,1,1,1,4,4,4,5,6,3,4,3,9,4,2,5,2,4,1,2,0,0,0,0,0,1,1,3,0,0,0,0,3,3,6,10,15,3,3,9,35,5300,35.21595,0,0,0,3,0,2,15,1,2,2,0,3,2,7
0,1,87,32,819,0,1,81,30,5079,599,501,17,1,1,0,1,105,2,1,301,1,25,29,11,1979,30,1,7,1,3811,3,2,1,,6,,, ,,, ,2,3,1322,624,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,3,4,2,2,3,8,0,6,13,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,23,817,0,1,81,30,5001,602,101,0,2,1,0,5,105,2,1,201,2,38,26,11,1966,20,1,4,3,, , ,2,2,5,,, ,,, ,2,3,1322,714,1,1,1,2,2,3,6,3,5,2,1,4,3,5,4,2,3,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,5,10,2,3,12,36,3000,19.37984,0,0,0,4,0,2,7,1,2,2,0,3,6,4
0,1,87,23,817,0,1,81,30,5001,602,101,0,3,1,0,5,105,1,1,101,2,50,20,7,1954,30,1,2,3,, , ,2,5,2,,, ,,, ,2,3,1322,714,1,1,1,1,2,4,8,2,7,2,4,4,3,10,5,2,8,3,6,0,2,0,0,0,0,0,1,1,5,0,0,0,0,1,3,5,8,13,3,3,3,56,2322,9.64286,0,3,0,4,0,2,19,1,1,2,0,2,1,9
0,1,87,23,817,0,1,81,30,5001,602,101,0,4,1,0,5,105,3,1,301,2,3,16,10,2001,30, ,, ,, , , ,, ,,, ,,, ,2,3,1322,714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,87,40,821,0,1,81,30,5013,739,103,0,5,1,0,5,105,1,1,101,1,48,5,6,1956,30,1,7,4,3532,3,1,2,,5,,, ,,, ,2,3,1322,834,1,1,1,1,1,5,1,5,7,6,3,4,2,2,5,2,6,2,4,1,2,0,0,0,0,0,1,1,2,0,0,0,0,4,3,4,7,12,0,3,16,50,15000,69.76744,0,0,0,2,0,2,2,1,2,2,0,3,2,7
0,1,87,22,816,0,1,81,30,5016,238,103,0,1,1,0,5,105,5,1,608,2,3,9,2,2002,30, ,, ,, , , ,, ,,, ,,, ,2,3,1322,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,87,32,819,0,1,81,30,5023,270,201,0,5,1,0,4,105,1,1,101,1,67,15,10,1937,30,1,2,1,, , ,2,,1,,, ,,, ,2,3,1322,659,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,1,4,6,11,16,0,8,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,1,87,33,820,0,1,81,30,5043,440,302,142,4,1,0,3,105,4,1,301,1,8,2,5,1996,30,1,2,2,, , ,1,, ,,, ,,, ,2,3,1322,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,87,21,815,0,1,81,30,5050,543,303,10,1,1,0,3,105,2,1,202,2,18,14,4,1986,30,1,4,2,, , ,2,1,1,,, ,,, ,2,3,1322,980,1,1,1,1,1,4,4,2,8,3,3,4,3,8,5,2,4,1,2,0,2,0,0,0,0,0,1,1,2,0,0,0,0,3,1,1,1,6,2,3,11,58,1720,6.89655,0,3,0,1,0,2,14,1,2,2,0,3,2,4
0,1,87,21,815,0,1,81,30,5050,543,303,66,3,1,0,3,105,2,1,202,2,23,23,3,1981,30,1,2,6,, , ,2,2,1,,, ,,, ,2,3,1322,980,1,1,1,1,2,4,8,1,2,1,1,4,3,10,2,2,8,3,6,0,2,0,0,0,0,0,1,2,5,0,0,0,0,2,1,2,2,7,2,3,6,6,1032,40,0,0,0,4,0,1,19,1,1,2,0,2,1,9
0,1,87,31,818,0,1,81,30,5071,899,403,81,5,1,0,2,105,1,1,101,1,53,14,2,1952,30,1,2,6,, , ,2,,1,,, ,,, ,2,3,1322,655,1,1,1,3,2,4,7,1,8,1,1,4,3,7,5,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,8,13,0,3,6,72,1290,4.16667,0,2,1,4,1,2,8,1,1,1,0,1,7,8
0,1,87,40,821,0,1,81,30,5072,548,403,53,2,1,0,2,105,3,1,301,2,8,19,11,1996,30,1,2,1,, , ,1,, ,,, ,,, ,2,3,1322,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,87,32,819,0,1,81,30,5078,817,501,55,2,1,0,1,105,2,1,201,2,36,18,4,1968,30,1,4,3,, , ,2,2,5,,, ,,, ,2,3,1322,561,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,4,2,3,5,10,2,8,12,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,33,820,0,1,81,30,5081,575,501,11,1,1,0,1,105,5,1,301,2,19,14,7,1985,30,1,4,1,, , ,1,0,6,,, ,,, ,2,3,1322,681,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,3,1,1,1,6,1,7,10,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,32,819,0,1,81,30,5095,486,503,11,1,1,0,1,105,2,1,201,2,33,7,2,1972,30,1,3,3,, , ,2,3,5,,, ,,, ,2,3,1322,671,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,3,2,3,4,9,3,8,9,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,32,819,0,1,81,30,5095,486,503,49,3,1,0,1,105,3,1,608,2,2,15,5,2002,30, ,, ,, , , ,, ,,, ,,, ,2,3,1322,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,87,32,819,0,1,81,30,5095,486,503,103,5,1,0,1,105,2,1,201,2,24,14,6,1980,30,1,4,3,, , ,2,1,5,,, ,,, ,2,3,1322,671,1,1,1,3,2,4,8,5,7,1,1,4,3,10,5,2,3,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,2,7,2,3,12,54,12900,55.55556,0,0,1,4,0,2,19,1,1,1,0,1,7,8
0,1,87,32,819,0,1,81,30,5095,486,503,103,5,1,0,1,105,3,1,301,1,0,9,7,2004,30, ,, ,, , , ,, ,,, ,,, ,2,3,1322,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,87,87,30,857,0,3,85,30,5062,168,401,339,20,1,0,2,105,1,1,101,1,35,29,3,1969,30,1,4,2,, , ,1,,5,,, ,,, ,2,3,1322,126,1,1,1,1,1,4,8,2,8,3,2,4,3,6,5,2,4,1,2,0,2,0,0,0,1,2,1,2,5,0,0,0,0,3,2,3,5,10,0,2,11,60,1600,6.20155,0,3,0,1,0,2,18,1,2,2,0,3,2,4
0,1,87,23,817,0,1,81,30,5001,602,101,0,5,1,0,5,105,2,1,201,2,35,8,11,1969,30,1,6,3,2032,2,1,2,1,5,,, ,,, ,2,3,1322,714,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,3,2,3,5,10,2,8,12,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,22,816,0,1,81,30,5002,166,101,0,4,1,0,5,105,2,1,201,2,42,10,2,1962,30,1,2,6,, , ,2,3,5,,, ,,, ,2,3,1322,802,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,3,2,2,4,6,11,3,8,6,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,22,816,0,1,81,30,5002,166,101,0,5,1,0,5,105,2,1,201,2,67,3,3,1937,30,1,2,1,, , ,2,12,5,,, ,,, ,2,3,1322,802,1,1,1,4,2,3,6,6,5,2,1,4,3,5,4,2,3,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,11,16,4,3,1,36,0,0,0,0,0,4,0,1,7,1,1,2,0,3,9,4
0,1,87,32,819,0,1,81,30,5006,904,102,0,1,1,0,5,105,3,1,301,1,21,11,1,1984,30,1,3,3,, , ,1,,6,,, ,,, ,2,3,1322,789,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,3,1,2,2,7,0,7,9,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,40,821,0,1,81,30,5013,739,103,0,1,1,0,5,105,1,1,101,1,45,17,6,1959,30,1,7,4,4152,3,1,2,,5,,, ,,, ,2,3,1322,834,1,1,1,1,2,3,3,5,7,5,1,4,3,5,5,2,5,1,1,0,2,0,0,0,0,0,1,2,3,0,0,0,0,4,3,4,7,12,0,3,16,56,25000,103.8206,0,0,0,4,0,2,6,1,1,2,0,3,1,2
0,1,87,22,816,0,1,81,30,5016,238,103,0,1,1,0,5,105,4,1,608,2,3,9,2,2002,30, ,, ,, , , ,, ,,, ,,, ,2,3,1322,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,87,22,816,0,1,81,30,5021,692,201,0,3,1,0,4,105,2,1,201,2,41,29,5,1963,30,1,2,5,, , ,2,4,5,,, ,,, ,2,3,1322,635,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,3,1,2,4,6,11,3,8,5,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,22,816,0,1,81,30,5021,692,201,0,3,1,0,4,105,9,1,608,2,1,30,12,2003,30, ,, ,, , , ,, ,,, ,,, ,2,3,1322,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,87,31,818,0,1,81,30,5022,650,201,0,2,1,0,4,105,1,1,101,1,39,6,7,1965,30,1,2,6,, , ,2,,5,,, ,,, ,2,3,1322,605,1,1,1,2,2,2,5,3,8,3,1,4,2,3,5,2,3,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,10,0,3,6,72,3096,10,0,0,0,4,0,2,5,1,2,2,0,3,6,4
0,1,87,31,818,0,1,81,30,5022,650,201,0,2,1,0,4,105,2,1,201,2,39,16,4,1965,30,1,2,6,, , ,2,6,5,,, ,,, ,2,3,1322,605,1,1,1,4,2,2,6,6,4,3,1,4,2,3,3,2,3,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,10,4,3,6,25,0,0,0,0,0,4,0,2,5,1,1,2,0,3,9,4
0,1,87,31,818,0,1,81,30,5022,650,201,0,2,1,0,4,105,8,1,301,1,11,7,6,1993,30,1,2,4,, , ,1,, ,,, ,,, ,2,3,1322,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,87,32,819,0,1,81,30,5023,270,201,0,4,1,0,4,105,1,1,101,2,50,24,11,1954,30,1,6,2,1862,2,1,2,2,2,,, ,,, ,2,3,1322,659,1,1,1,1,1,4,4,3,6,3,3,4,3,9,4,2,4,2,4,1,2,0,0,0,0,0,1,1,3,0,0,0,0,3,3,5,8,13,2,3,11,40,3600,20.93023,0,0,0,1,0,2,15,1,2,2,0,3,2,7
0,1,87,10,814,0,1,81,30,5034,154,203,0,2,1,0,4,105,2,1,301,1,16,11,5,1988,30,1,3,3,, , ,1,,6,,, ,,, ,2,3,1322,359,1,1,2,4,2,3,6,6,6,2,1,4,3,5,4,2,3,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,6,0,2,9,43,0,0,0,0,0,4,0,2,7,1,1,1,0,1,9,8
0,1,87,10,814,0,1,81,30,5034,154,203,0,4,1,0,4,105,2,1,202,2,46,18,12,1958,30,1,2,6,, , ,2,8,1,,, ,,, ,2,3,1322,359,1,1,1,1,2,4,8,2,2,2,1,4,3,10,2,2,8,3,6,0,2,0,0,0,0,0,1,2,5,0,0,0,0,2,3,4,7,12,4,3,6,12,1376,26.66667,0,0,0,4,0,2,19,1,1,2,0,2,1,9
0,1,87,33,820,0,1,81,30,5035,694,203,0,3,1,0,4,105,1,1,101,1,63,15,12,1941,30,1,4,2,, , ,2,,5,,, ,,, ,2,3,1322,650,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,3,6,10,15,0,8,11,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,33,820,0,1,81,30,5035,694,203,0,4,1,0,4,105,5,1,301,1,8,31,5,1996,30,1,2,2,, , ,1,, ,,, ,,, ,2,3,1322,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,87,33,820,0,1,81,30,5039,962,301,47,3,1,0,3,105,1,1,101,1,51,5,6,1953,30,1,4,3,, , ,2,,5,,, ,,, ,2,3,1322,628,1,1,3,1,1,4,1,4,1,6,3,4,3,11,1,2,7,2,4,1,2,0,0,0,0,0,1,1,3,0,0,0,0,4,3,5,8,13,0,3,12,0,4400,0,0,0,0,1,0,2,20,1,2,2,0,3,2,5
0,1,87,23,817,0,1,81,30,5040,361,301,24,1,1,0,3,105,1,1,101,1,32,14,9,1972,30,1,2,6,, , ,2,,1,,, ,,, ,2,3,1322,853,1,1,4,3,2,2,5,4,1,2,1,2,2,3,1,2,3,1,2,0,2,0,0,0,1,5,0,0,0,0,0,0,0,2,2,3,4,9,0,1,6,0,6450,0,1,0,1,4,0,2,5,1,2,2,0,3,8,4
0,1,87,23,817,0,1,81,30,5040,361,301,82,3,1,0,3,105,2,1,201,2,22,26,4,1982,27,1,3,3,, , ,2,2,5,,, ,,, ,2,3,1322,853,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,3,1,2,2,7,2,8,9,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,33,820,0,1,81,30,5043,440,302,179,5,1,0,3,105,4,1,301,1,20,9,10,1984,30,1,4,3,, , ,1,,6,,, ,,, ,2,3,1322,711,1,1,2,4,2,3,6,6,4,2,1,4,3,5,3,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,2,7,0,2,12,30,0,0,0,0,0,4,0,2,7,1,1,1,0,1,9,8
0,1,87,32,819,0,1,81,30,5046,726,302,36,1,1,0,3,105,1,1,101,1,77,15,12,1927,30,1,2,6,, , ,2,,5,,, ,,, ,2,3,1322,702,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,2,4,6,11,18,0,8,6,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,32,819,0,1,81,30,5065,656,402,87,2,1,0,2,105,1,1,101,1,45,26,7,1959,30,1,5,4,7110,2,2,2,,5,,, ,,, ,2,3,1322,714,1,1,1,1,1,4,4,4,6,6,3,4,3,9,4,2,6,2,4,1,2,0,0,0,0,0,1,1,2,0,0,0,0,3,3,4,7,12,0,1,13,45,5000,25.83979,0,0,0,2,0,2,15,1,2,2,0,3,2,7
0,1,87,23,817,0,1,81,30,5066,244,402,58,2,1,0,2,105,4,1,301,2,0,28,3,2004,30, ,, ,, , , ,, ,,, ,,, ,2,3,1322,713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,87,40,821,0,1,81,30,5072,548,403,81,3,1,0,2,105,3,1,301,2,8,22,4,1996,30,1,2,2,, , ,1,, ,,, ,,, ,2,3,1322,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,87,23,817,0,1,81,30,5073,472,403,73,4,1,0,2,105,2,1,301,2,19,11,3,1986,30,1,3,3,, , ,2,0,6,,, ,,, ,2,3,1322,742,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,3,1,1,1,6,1,8,9,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,1,87,32,819,0,1,81,30,5078,817,501,148,5,1,0,1,105,3,1,614,2,82,27,11,1922,30,1,2,6,, , ,2,1,4,,, ,,, ,2,3,1322,561,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,2,4,6,11,18,2,6,6,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,32,819,0,1,81,30,5079,599,501,79,3,1,0,1,105,6,1,608,2,12,3,12,1992,30,1,2,5,, , ,1,0,6,,, ,,, ,2,3,1322,624,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,1,0,0,0,5,1,7,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,1,87,32,819,0,1,81,30,5095,486,503,69,4,1,0,1,105,2,1,301,2,21,17,5,1983,30,1,7,1,3921,3,2,1,0,6,,, ,,, ,2,3,1322,671,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,4,1,2,2,7,1,7,13,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,22,816,0,1,81,30,5002,166,101,0,4,1,0,5,105,4,1,301,2,20,13,11,1984,30,1,4,3,, , ,1,0,6,,, ,,, ,2,3,1322,802,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,4,1,2,2,7,1,7,12,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,32,819,0,1,81,30,5006,904,102,0,3,1,0,5,105,1,1,101,2,51,1,1,1954,30,1,7,2,3931,3,2,2,1,2,,, ,,, ,2,3,1322,789,1,1,1,3,2,3,6,3,6,1,1,4,3,5,4,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,8,13,2,3,14,48,3440,16.66667,0,0,1,4,0,2,7,1,1,1,0,1,7,8
0,1,87,10,814,0,1,81,30,5015,288,103,0,1,1,0,5,105,2,1,301,1,37,9,11,1967,30,1,2,1,, , ,2,,1,,, ,,, ,2,3,1322,391,1,1,1,1,2,1,5,3,6,2,1,4,2,4,4,2,2,3,5,0,2,0,0,0,0,0,1,2,5,0,0,0,0,1,2,3,5,10,0,1,1,48,3106,15.04845,0,0,0,4,0,2,4,1,1,1,0,1,1,8
